probe_id	symbol	gene_id	ensembl_id
10466120	Ms4a15	545279	ENSMUSG00000067571
10466127	AW112010	107350	ENSMUSG00000075010
10466130	Ms4a8a	64381	ENSMUSG00000024730
10466139	1700017D01Rik	69369	ENSMUSG00000024729
10466147	1700025F22Rik	69416	ENSMUSG00000024728
10466155	Ms4a13	73466	ENSMUSG00000057240
10466165	Ms4a12	381213	ENSMUSG00000101031
10466172	Ms4a1	12482	ENSMUSG00000024673
10466182	Ms4a5	269063	ENSMUSG00000054523
10466190	Ms4a14	383435	ENSMUSG00000099398
10466200	Ms4a7	109225	ENSMUSG00000024672
10466210	Ms4a6d	68774	ENSMUSG00000024679
10466216	Ms4a2	14126	ENSMUSG00000024680
10466224	Ms4a3	170813	ENSMUSG00000024681
10466233	Oosp2	225922	ENSMUSG00000055895
10466239	Oosp1	170834	ENSMUSG00000041857
10466248	Stx3	20908	ENSMUSG00000041488
10466266	Olfr1417	258938	ENSMUSG00000048292
10466268	Olfr1418	258227	ENSMUSG00000060556
10466272	Olfr1419	257938	ENSMUSG00000067545
10466276	Olfr1423	258675	ENSMUSG00000067529
10466278	Olfr1424	258676	ENSMUSG00000067528
10466282	Olfr1426	258805	ENSMUSG00000044994
10466286	Olfr1427	258674	ENSMUSG00000067525
10466288	Olfr1428	258673	ENSMUSG00000067524
10466290	Olfr76	258677	ENSMUSG00000067522
10466296	Olfr262	258683	ENSMUSG00000067519
10466298	Olfr1436	258682	ENSMUSG00000067513
10466304	Dtx4	207521	ENSMUSG00000039982
10466335	Olfr1446	258699	ENSMUSG00000057817
10466337	Olfr1447	258698	ENSMUSG00000060303
10466340	Olfr1448	258696	ENSMUSG00000048456
10466342	Olfr1453	258695	ENSMUSG00000094755
10466347	Olfr1457	258568	ENSMUSG00000061637
10466351	Olfr1459	258684	ENSMUSG00000057503
10466355	Olfr1465	258121	ENSMUSG00000062199
10466357	Olfr1472	258685	ENSMUSG00000095189
10466359	Olfr1475	258298	ENSMUSG00000096708
10466361	Olfr1497	258736	ENSMUSG00000044040
10466366	Olfr1499	258792	ENSMUSG00000045395
10466368	Olfr1500	258097	ENSMUSG00000054526
10466370	Olfr1501	258626	ENSMUSG00000057270
10466372	Olfr1504	258627	ENSMUSG00000059105
10466374	Tle4	21888	ENSMUSG00000024642
10466402	Eif4a1	13681	ENSMUSG00000059796
10466410	Psat1	107272	ENSMUSG00000024640
10466423	Cep78	208518	ENSMUSG00000041491
10466439	Pebp1	23980	ENSMUSG00000032959
10466441	Vps13a	271564	ENSMUSG00000046230
10466515	Foxb2	14240	ENSMUSG00000056829
10466521	Gcnt1	14537	ENSMUSG00000038843
10466530	Pcsk5	18552	ENSMUSG00000024713
10466573	Ostf1	20409	ENSMUSG00000024725
10466587	Rorb	225998	ENSMUSG00000036192
10466606	Anxa1	16952	ENSMUSG00000024659
10466624	Aldh1a7	26358	ENSMUSG00000024747
10466636	Tmc1	13409	ENSMUSG00000024749
10466659	Gda	14544	ENSMUSG00000058624
10466676	1110059E24Rik	66206	ENSMUSG00000035171
10466682	Smc5	226026	ENSMUSG00000024943
10466712	Mamdc2	71738	ENSMUSG00000033207
10466728	1700028P14Rik	67483	ENSMUSG00000033053
10466735	Fam189a2	381217	ENSMUSG00000071604
10466745	Tjp2	21873	ENSMUSG00000024812
10466771	Fxn	14297	ENSMUSG00000059363
10466779	Pip5k1b	18719	ENSMUSG00000024867
10466794	Fam122a	68034	ENSMUSG00000074922
10466800	Pgm5	226041	ENSMUSG00000041731
10466814	Foxd4	14237	ENSMUSG00000051490
10466818	Cbwd1	226043	ENSMUSG00000024878
10466848	D19Bwg1357e	52874	ENSMUSG00000041360
10466865	Rfx3	19726	ENSMUSG00000040929
10466886	Glis3	226075	ENSMUSG00000052942
10466888	Glis3	226075	ENSMUSG00000052942
10466903	4430402I18Rik	381218	ENSMUSG00000064202
10466925	Ak3	56248	ENSMUSG00000024782
10466932	Insl6	27356	ENSMUSG00000050957
10466935	Rln1	19773	ENSMUSG00000039097
10466938	Plgrkt	67759	ENSMUSG00000016495
10466947	Ermp1	226090	ENSMUSG00000046324
10466963	9930021J03Rik	240613	ENSMUSG00000046138
10466970	9930021J03Rik	240613	ENSMUSG00000046138
10466972	Ranbp6	240614	ENSMUSG00000074909
10466976	Gldc	104174	ENSMUSG00000024827
10467006	Dkk1	13380	ENSMUSG00000024868
10467013	Prkg1	19091	ENSMUSG00000052920
10467041	Asah2	54447	ENSMUSG00000024887
10467068	Sgms1	208449	ENSMUSG00000040451
10467091	Atad1	67979	ENSMUSG00000013662
10467102	Rnls	67795	ENSMUSG00000071573
10467110	Lipo1	381236	ENSMUSG00000024766
10467115	Ankrd22	52024	ENSMUSG00000024774
10467124	Acta2	11475	ENSMUSG00000035783
10467136	Ch25h	12642	ENSMUSG00000050370
10467139	Lipa	16889	ENSMUSG00000024781
10467149	2010002M12Rik	112419	ENSMUSG00000067297
10467153	Slc16a12	240638	ENSMUSG00000009378
10467162	Pank1	75735	ENSMUSG00000033610
10467175	A830019P07Rik	329056	ENSMUSG00000094707
10467182	Htr7	15566	ENSMUSG00000024798
10467191	Ankrd1	107765	ENSMUSG00000024803
10467206	Ppp1r3c	53412	ENSMUSG00000067279
10467211	Fgfbp3	72514	ENSMUSG00000047632
10467216	Cpeb3	208922	ENSMUSG00000039652
10467230	Ide	15925	ENSMUSG00000056999
10467258	Myof	226101	ENSMUSG00000048612
10467319	Rbp4	19662	ENSMUSG00000024990
10467328	Fra10ac1	70567	ENSMUSG00000054237
10467344	Noc3l	57753	ENSMUSG00000024999
10467368	Ctdspl2	329506	ENSMUSG00000033411
10467372	Cyp2c38	13097	ENSMUSG00000032808
10467380	Cyp2c67	545288	ENSMUSG00000062624
10467385	Cyp2c68	433247	ENSMUSG00000074882
10467400	Cyp2c54	404195	ENSMUSG00000054827
10467400	Cyp2c54	404195	ENSMUSG00000067225
10467410	Cyp2c70	226105	ENSMUSG00000060613
10467420	Pdlim1	54132	ENSMUSG00000055044
10467425	Sorbs1	20411	ENSMUSG00000025006
10467470	Aldh18a1	56454	ENSMUSG00000025007
10467493	Tctn3	67590	ENSMUSG00000025008
10467508	Blnk	17060	ENSMUSG00000061132
10467529	Opalin	226115	ENSMUSG00000050121
10467538	Tll2	24087	ENSMUSG00000025013
10467560	Tm9sf3	107358	ENSMUSG00000025016
10467578	Pik3ap1	83490	ENSMUSG00000025017
10467599	Slit1	20562	ENSMUSG00000025020
10467637	Arhgap19	71085	ENSMUSG00000025154
10467650	Frat2	212398	ENSMUSG00000047604
10467653	Rrp12	107094	ENSMUSG00000035049
10467688	Exosc1	66583	ENSMUSG00000034321
10467697	Mms19	72199	ENSMUSG00000025159
10467730	Morn4	226123	ENSMUSG00000049670
10467739	Avpi1	69534	ENSMUSG00000018821
10467744	Sfrp5	54612	ENSMUSG00000018822
10467749	Crtac1	72832	ENSMUSG00000042401
10467766	Loxl4	67573	ENSMUSG00000025185
10467768	Loxl4	67573	ENSMUSG00000025185
10467784	Pyroxd2	74580	ENSMUSG00000060224
10467802	Hps1	192236	ENSMUSG00000025188
10467826	Hpse2	545291	ENSMUSG00000074852
10467842	Got1	14718	ENSMUSG00000025190
10467852	Slc25a28	246696	ENSMUSG00000040414
10467859	Cox15	226139	ENSMUSG00000040018
10467871	Dnmbp	71972	ENSMUSG00000025195
10467887	Cpn1	93721	ENSMUSG00000025196
10467897	Cyp2c44	226143	ENSMUSG00000025197
10467907	Erlin1	226144	ENSMUSG00000025198
10467921	Chuk	12675	ENSMUSG00000025199
10467941	Cwf19l1	72502	ENSMUSG00000025200
10467956	Bloc1s2	73689	ENSMUSG00000057506
10467962	Pkd2l1	329064	ENSMUSG00000037578
10467979	Scd1	20249	ENSMUSG00000037071
10467989	Sec31b	240667	ENSMUSG00000051984
10468016	Ndufb8	67264	ENSMUSG00000025204
10468022	Mrpl43	94067	ENSMUSG00000025208
10468030	Pdzd7	100503041	ENSMUSG00000074818
10468037	Pdzd7	100503041	ENSMUSG00000074818
10468046	Lbx1	16814	ENSMUSG00000025216
10468049	Poll	56626	ENSMUSG00000025218
10468059	Fbxw4	30838	ENSMUSG00000040913
10468070	Fgf8	14179	ENSMUSG00000025219
10468089	Mgea5	76055	ENSMUSG00000025220
10468113	Kcnip2	80906	ENSMUSG00000025221
10468131	9130011E15Rik	71617	ENSMUSG00000039901
10468159	Ldb1	16825	ENSMUSG00000025223
10468174	Pitx3	18742	ENSMUSG00000025229
10468180	Psd	73728	ENSMUSG00000037126
10468200	Cuedc2	67116	ENSMUSG00000036748
10468217	Actr1a	54130	ENSMUSG00000025228
10468231	Arl3	56350	ENSMUSG00000025035
10468239	Cyp17a1	13074	ENSMUSG00000003555
10468253	Nt5c2	76952	ENSMUSG00000025041
10468275	Pcgf6	71041	ENSMUSG00000025050
10468294	Calhm2	72691	ENSMUSG00000033033
10468300	Calhm1	546729	ENSMUSG00000079258
10468309	Sh3pxd2a	14218	ENSMUSG00000053617
10468311	Sh3pxd2a	14218	ENSMUSG00000053617
10468329	Obfc1	108689	ENSMUSG00000042694
10468344	Col17a1	12821	ENSMUSG00000025064
10468399	Cfap43	100048534	ENSMUSG00000044948
10468413	Cfap43	100048534	ENSMUSG00000044948
10468415	Cfap43	100048534	ENSMUSG00000044948
10468417	Cfap43	100048534	ENSMUSG00000044948
10468419	Cfap43	100048534	ENSMUSG00000044948
10468452	Sorcs1	58178	ENSMUSG00000043531
10468489	Xpnpep1	170750	ENSMUSG00000025027
10468519	Smndc1	76479	ENSMUSG00000025024
10468525	5830416P10Rik	381232	ENSMUSG00000097636
10468527	5830416P10Rik	381232	ENSMUSG00000097636
10468533	Gpam	14732	ENSMUSG00000024978
10468562	Gucy2g	73707	ENSMUSG00000055523
10468584	Zdhhc6	66980	ENSMUSG00000024982
10468593	Nrap	18175	ENSMUSG00000049134
10468639	Dclre1a	55947	ENSMUSG00000025077
10468653	Ccdc186	213993	ENSMUSG00000035173
10468668	Afap1l2	226250	ENSMUSG00000025083
10468691	Ablim1	226251	ENSMUSG00000025085
10468722	Gfra1	14585	ENSMUSG00000025089
10468738	1700019N19Rik	67507	ENSMUSG00000026931
10468746	Hspa12a	73442	ENSMUSG00000025092
10468762	4930506M07Rik	71653	ENSMUSG00000041362
10468783	Vax1	22326	ENSMUSG00000006270
10468789	Pdzd8	107368	ENSMUSG00000074746
10468795	Rab11fip2	74998	ENSMUSG00000040022
10468802	Fam204a	76539	ENSMUSG00000057858
10468810	Prlhr	226278	ENSMUSG00000045052
10468816	Cacul1	78832	ENSMUSG00000033417
10468828	Eif3a	13669	ENSMUSG00000024991
10468869	Prdx3	11757	ENSMUSG00000024997
10468891	Gm7102	633057	ENSMUSG00000094649
10468891	Gm7102	633057	ENSMUSG00000012429
10468893	Csf2ra	12982	ENSMUSG00000059326
10468898	Lax1	240754	ENSMUSG00000051998
10468909	Disp1	68897	ENSMUSG00000030768
10468916	Fam171a1	269233	ENSMUSG00000050530
10468929	Nmt2	18108	ENSMUSG00000026643
10468945	Acbd7	78245	ENSMUSG00000026644
10468949	Dclre1c	227525	ENSMUSG00000026648
10468974	Cdnf	227526	ENSMUSG00000039496
10468980	Fam107b	66540	ENSMUSG00000026655
10468990	Parl	381038	ENSMUSG00000033918
10468992	Frmd4a	209630	ENSMUSG00000026657
10469020	Bend7	209645	ENSMUSG00000048186
10469035	Sephs1	109079	ENSMUSG00000026662
10469046	Phyh	16922	ENSMUSG00000026664
10469058	Ucma	68527	ENSMUSG00000026668
10469066	Ccdc3	74186	ENSMUSG00000026676
10469070	Nudt5	53893	ENSMUSG00000025817
10469083	Upf2	326622	ENSMUSG00000043241
10469108	Gm10857	100038358	ENSMUSG00000102887
10469110	Usp6nl	98910	ENSMUSG00000039046
10469145	Kin	16588	ENSMUSG00000037262
10469151	Itih5	209378	ENSMUSG00000025780
10469167	Sfmbt2	353282	ENSMUSG00000061186
10469255	Prkcq	18761	ENSMUSG00000026778
10469278	Il2ra	16184	ENSMUSG00000026770
10469289	Il15ra	16169	ENSMUSG00000023206
10469312	Pter	19212	ENSMUSG00000026730
10469322	Vim	22352	ENSMUSG00000026728
10469335	Stam	20844	ENSMUSG00000026718
10469353	Tmem236	625286	ENSMUSG00000061531
10469358	Mrc1	17533	ENSMUSG00000026712
10469389	Slc39a12	277468	ENSMUSG00000036949
10469404	Cacnb2	12296	ENSMUSG00000057914
10469425	Arl5b	75869	ENSMUSG00000017418
10469457	Plxdc2	67448	ENSMUSG00000026748
10469475	Mllt10	17354	ENSMUSG00000026743
10469505	Commd3	12238	ENSMUSG00000051154
10469514	Bmi1	12151	ENSMUSG00000026739
10469522	BC061194	381350	ENSMUSG00000037708
10469538	4930426L09Rik	74629	ENSMUSG00000026736
10469540	Armc3	70882	ENSMUSG00000037683
10469559	Msrb2	76467	ENSMUSG00000023094
10469565	Ptf1a	19213	ENSMUSG00000026735
10469571	Otud1	71198	ENSMUSG00000043415
10469581	Etl4	208618	ENSMUSG00000036617
10469613	Thnsl1	208967	ENSMUSG00000048550
10469622	Gpr158	241263	ENSMUSG00000045967
10469637	Myo3a	667663	ENSMUSG00000025716
10469672	Gad2	14417	ENSMUSG00000026787
10469695	Apbb1ip	54519	ENSMUSG00000026786
10469712	Pdss1	56075	ENSMUSG00000026784
10469720	Acbd5	74159	ENSMUSG00000026781
10469732	Yme1l1	27377	ENSMUSG00000026775
10469755	4931423N10Rik	70981	ENSMUSG00000026774
10469767	Nxph2	18232	ENSMUSG00000069132
10469772	Ube2d3	66105	ENSMUSG00000078578
10469774	Il1f8	69677	ENSMUSG00000026985
10469786	Il1f9	215257	ENSMUSG00000044103
10469793	Il1f6	54448	ENSMUSG00000026984
10469801	Il1f5	54450	ENSMUSG00000026983
10469811	Il1f10	215274	ENSMUSG00000046845
10469816	Il1rn	16181	ENSMUSG00000026981
10469828	Psd4	215632	ENSMUSG00000026979
10469849	Zmynd19	67187	ENSMUSG00000026974
10469856	Dph7	67228	ENSMUSG00000026975
10469867	Pnpla7	241274	ENSMUSG00000036833
10469906	Nsmf	56876	ENSMUSG00000006476
10469923	Entpd8	72090	ENSMUSG00000036813
10469936	Nrarp	67122	ENSMUSG00000078202
10469943	Fam166a	68222	ENSMUSG00000026969
10469951	Rnf208	68846	ENSMUSG00000044628
10469954	Tmem203	227615	ENSMUSG00000078201
10469957	Tprn	97031	ENSMUSG00000048707
10469965	Anapc2	99152	ENSMUSG00000026965
10469979	Tmem210	78217	ENSMUSG00000026963
10469984	Lrrc26	227618	ENSMUSG00000026961
10469987	Man1b1	227619	ENSMUSG00000036646
10470001	Sapcd2	72080	ENSMUSG00000026955
10470027	Npdc1	18146	ENSMUSG00000015094
10470042	Fut7	14347	ENSMUSG00000036587
10470050	Abca2	11305	ENSMUSG00000026944
10470101	Clic3	69454	ENSMUSG00000015093
10470109	Fbxw5	30839	ENSMUSG00000015095
10470119	Edf1	59022	ENSMUSG00000015092
10470141	Lcn8	78076	ENSMUSG00000036449
10470149	Lcn5	13863	ENSMUSG00000026937
10470158	Lcn6	620709	ENSMUSG00000045684
10470166	Lcn10	332578	ENSMUSG00000047356
10470175	Obp2a	227627	ENSMUSG00000062061
10470182	Bmyc	107771	ENSMUSG00000049086
10470186	Obp2b	383678	ENSMUSG00000079539
10470192	Lcn3	16820	ENSMUSG00000026936
10470200	Lcn11	227630	ENSMUSG00000069080
10470206	Lcn9	77704	ENSMUSG00000023210
10470214	Kcnt1	227632	ENSMUSG00000058740
10470248	Gpsm1	67839	ENSMUSG00000026930
10470268	Pmpca	66865	ENSMUSG00000026926
10470283	Egfl7	353156	ENSMUSG00000026921
10470298	Fam69b	56279	ENSMUSG00000036186
10470316	Rpl7a	27176	ENSMUSG00000062647
10470318	Rpl7a	27176	ENSMUSG00000062647
10470320	Rpl7a	27176	ENSMUSG00000062647
10470322	Surf2	20931	ENSMUSG00000014873
10470329	Stkld1	279029	ENSMUSG00000049897
10470349	Adamts13	279028	ENSMUSG00000014852
10470381	Cacfd1	381356	ENSMUSG00000015488
10470388	Cacfd1	381356	ENSMUSG00000015488
10470392	Adamtsl2	77794	ENSMUSG00000036040
10470412	Dbh	13166	ENSMUSG00000000889
10470427	Wdr5	140858	ENSMUSG00000026917
10470446	Rxra	20181	ENSMUSG00000015846
10470462	Col5a1	12831	ENSMUSG00000026837
10470529	Olfm1	56177	ENSMUSG00000026833
10470543	Ppp1r26	241289	ENSMUSG00000035829
10470547	Mrps2	118451	ENSMUSG00000035772
10470555	Gbgt1	227671	ENSMUSG00000026829
10470564	Ralgds	19730	ENSMUSG00000026821
10470584	Tsc1	64930	ENSMUSG00000026812
10470614	Ak8	68870	ENSMUSG00000026807
10470628	Ddx31	227674	ENSMUSG00000026806
10470649	Ttf1	22130	ENSMUSG00000026803
10470665	Setx	269254	ENSMUSG00000043535
10470696	Med27	68975	ENSMUSG00000026799
10470705	Rapgef1	107746	ENSMUSG00000039844
10470736	Gm13547	433416	ENSMUSG00000075425
10470741	Coq4	227683	ENSMUSG00000026798
10470751	Slc27a4	26569	ENSMUSG00000059316
10470768	Urm1	68205	ENSMUSG00000069020
10470775	Cercam	99151	ENSMUSG00000039787
10470788	Odf2	18286	ENSMUSG00000026790
10470816	Gle1	74412	ENSMUSG00000019715
10470834	Sptan1	20740	ENSMUSG00000057738
10470905	Set	56086	ENSMUSG00000054766
10470907	Set	56086	ENSMUSG00000054766
10470911	Set	56086	ENSMUSG00000054766
10470913	Pkn3	263803	ENSMUSG00000026785
10470936	Tbc1d13	70296	ENSMUSG00000039678
10470948	Slc39a1	30791	ENSMUSG00000052310
10470950	Endog	13804	ENSMUSG00000015337
10470954	Lrrc8a	241296	ENSMUSG00000007476
10470973	Nup188	227699	ENSMUSG00000052533
10471018	Fam73b	108958	ENSMUSG00000026858
10471036	Dolpp1	57170	ENSMUSG00000026856
10471045	Ppp2r4	110854	ENSMUSG00000039515
10471058	Cstad	78617	ENSMUSG00000047363
10471062	Ntmt1	66617	ENSMUSG00000026857
10471067	Prrx2	20204	ENSMUSG00000039476
10471072	Tor1b	30934	ENSMUSG00000026848
10471080	Usp20	74270	ENSMUSG00000026854
10471108	Gpr107	277463	ENSMUSG00000000194
10471129	Ncs1	14299	ENSMUSG00000062661
10471139	Hmcn2	665700	ENSMUSG00000055632
10471171	Fubp3	320267	ENSMUSG00000026843
10471191	Exosc2	227715	ENSMUSG00000039356
10471201	Abl1	11350	ENSMUSG00000026842
10471216	Lamc3	23928	ENSMUSG00000026840
10471247	Aif1l	108897	ENSMUSG00000001864
10471256	Nup214	227720	ENSMUSG00000001855
10471294	Ppapdc3	227721	ENSMUSG00000051373
10471298	Prrc2b	227723	ENSMUSG00000039262
10471337	Pomt1	99011	ENSMUSG00000039254
10471360	Golga2	99412	ENSMUSG00000002546
10471385	Mir199b	387239	ENSMUSG00000092807
10471387	Ciz1	68379	ENSMUSG00000039205
10471411	Ptges2	96979	ENSMUSG00000026820
10471419	Naif1	71254	ENSMUSG00000039164
10471424	Fam102a	98952	ENSMUSG00000039157
10471438	Dpm2	13481	ENSMUSG00000026810
10471443	Pip5kl1	227733	ENSMUSG00000046854
10471457	St6galnac4	20448	ENSMUSG00000079442
10471464	St6galnac6	50935	ENSMUSG00000026811
10471474	Ak1	11636	ENSMUSG00000026817
10471486	Eng	13805	ENSMUSG00000026814
10471503	Taf1d	75316	ENSMUSG00000031939
10471505	Sh2d3c	27387	ENSMUSG00000059013
10471519	Tor2a	30933	ENSMUSG00000009563
10471525	Ptrh1	329384	ENSMUSG00000053746
10471535	Fam129b	227737	ENSMUSG00000026796
10471550	Rpl12	269261	ENSMUSG00000038900
10471555	Angptl2	26360	ENSMUSG00000004105
10471571	Mapkap1	227743	ENSMUSG00000038696
10471586	Hspa5	14828	ENSMUSG00000026864
10471599	Cutal	77996	ENSMUSG00000026870
10471608	Cntrl	26920	ENSMUSG00000057110
10471655	Gsn	227753	ENSMUSG00000026879
10471675	Glo1	109801	ENSMUSG00000024026
10471677	Dab2ip	69601	ENSMUSG00000026883
10471703	Morn5	75495	ENSMUSG00000026894
10471715	Mrrf	67871	ENSMUSG00000026887
10471721	Ptgs1	19224	ENSMUSG00000047250
10471739	Olfr338	258949	ENSMUSG00000068950
10471741	Olfr339	258951	ENSMUSG00000094464
10471743	Olfr340	258953	ENSMUSG00000094266
10471745	Olfr342	258950	ENSMUSG00000061305
10471747	Olfr344	258621	ENSMUSG00000096822
10471749	Olfr345	258947	ENSMUSG00000059251
10471751	Olfr346	258940	ENSMUSG00000094764
10471753	Olfr347	258945	ENSMUSG00000057351
10471755	Olfr348	258946	ENSMUSG00000049315
10471757	Olfr50	18350	ENSMUSG00000094949
10471759	Olfr350	258620	ENSMUSG00000050015
10471761	Olfr352	258942	ENSMUSG00000053146
10471763	Olfr354	258941	ENSMUSG00000055088
10471768	Olfr356	258617	ENSMUSG00000070943
10471770	Olfr357	258616	ENSMUSG00000055838
10471772	Olfr360	258615	ENSMUSG00000083361
10471774	Olfr365	258656	ENSMUSG00000059429
10471776	Olfr365	258656	ENSMUSG00000059429
10471778	Olfr366	236509	ENSMUSG00000068947
10471782	Olfr368	258371	ENSMUSG00000049018
10471784	Rabgap1	227800	ENSMUSG00000035437
10471814	Gpr21	338346	ENSMUSG00000053164
10471819	Crb2	241324	ENSMUSG00000035403
10471833	Lhx2	16870	ENSMUSG00000000247
10471844	Nek6	59126	ENSMUSG00000026749
10471878	Mir181a-2	387176	ENSMUSG00000065423
10471880	Mir181b-2	723903	ENSMUSG00000065578
10471882	Olfml2a	241327	ENSMUSG00000046618
10471891	Wdr38	76646	ENSMUSG00000035295
10471904	Arpc5l	74192	ENSMUSG00000026755
10471912	Kynu	70789	ENSMUSG00000026866
10471929	Arhgap15	76117	ENSMUSG00000049744
10471945	Zeb2os	433424	ENSMUSG00000052248
10471953	Acvr2a	11480	ENSMUSG00000052155
10471967	Mbd5	109241	ENSMUSG00000036792
10471978	Epc2	227867	ENSMUSG00000069495
10471994	Kif5c	16574	ENSMUSG00000026764
10472022	Lypd6b	71897	ENSMUSG00000026765
10472034	Lypd6	320343	ENSMUSG00000050447
10472047	Tas2r134	387511	ENSMUSG00000056115
10472050	Tnfaip6	21930	ENSMUSG00000053475
10472058	Rif1	51869	ENSMUSG00000036202
10472095	Bloc1s2	73689	ENSMUSG00000057506
10472097	Fmnl2	71409	ENSMUSG00000036053
10472128	Arl6ip6	65103	ENSMUSG00000026960
10472136	Galnt13	271786	ENSMUSG00000060988
10472155	Kcnj3	16519	ENSMUSG00000026824
10472162	Gpd2	14571	ENSMUSG00000026827
10472181	Galnt5	241391	ENSMUSG00000026828
10472195	Nudt15	214254	ENSMUSG00000033405
10472199	Upp2	76654	ENSMUSG00000026839
10472212	Pkp4	227937	ENSMUSG00000026991
10472235	Dapl1	76747	ENSMUSG00000026989
10472240	Tanc1	66860	ENSMUSG00000035168
10472277	March7	57438	ENSMUSG00000026977
10472289	Tank	21353	ENSMUSG00000064289
10472300	Psmd14	59029	ENSMUSG00000026914
10472313	Tbr1	21375	ENSMUSG00000035033
10472321	Slc4a10	94229	ENSMUSG00000026904
10472350	Gca	227960	ENSMUSG00000026893
10472364	Scn2a1	110876	ENSMUSG00000075318
10472366	Scn2a1	110876	ENSMUSG00000075318
10472368	Scn2a1	110876	ENSMUSG00000075318
10472370	Scn2a1	110876	ENSMUSG00000075318
10472376	Scn2a1	110876	ENSMUSG00000075318
10472378	Scn2a1	110876	ENSMUSG00000075318
10472380	Scn2a1	110876	ENSMUSG00000075318
10472382	Scn2a1	110876	ENSMUSG00000075318
10472384	Scn2a1	110876	ENSMUSG00000075318
10472386	Scn2a1	110876	ENSMUSG00000075318
10472396	Scn2a1	110876	ENSMUSG00000075318
10472398	Scn2a1	110876	ENSMUSG00000075318
10472400	Scn2a1	110876	ENSMUSG00000075318
10472402	Scn2a1	110876	ENSMUSG00000075318
10472408	Csrnp3	77771	ENSMUSG00000044647
10472426	Xirp2	241431	ENSMUSG00000027022
10472436	B3galt1	26877	ENSMUSG00000034780
10472440	Tax1bp3	76281	ENSMUSG00000040158
10472443	4933409G03Rik	227998	ENSMUSG00000053896
10472449	4933409G03Rik	227998	ENSMUSG00000053896
10472469	4932414N04Rik	75721	ENSMUSG00000079324
10472501	Cers6	241447	ENSMUSG00000027035
10472514	Nostrin	329416	ENSMUSG00000034738
10472531	G6pc2	14378	ENSMUSG00000005232
10472538	Dhrs9	241452	ENSMUSG00000027068
10472549	Bbs5	72569	ENSMUSG00000063145
10472562	Klhl41	228003	ENSMUSG00000075307
10472570	Ppig	228005	ENSMUSG00000042133
10472589	Phospho2	73373	ENSMUSG00000027088
10472598	Klhl23	277396	ENSMUSG00000042155
10472605	Ssb	20823	ENSMUSG00000068882
10472621	Ubr3	68795	ENSMUSG00000044308
10472630	Ubr3	68795	ENSMUSG00000044308
10472649	Myo3b	329421	ENSMUSG00000042064
10472688	Sp5	64406	ENSMUSG00000075304
10472694	Erich2	66748	ENSMUSG00000075302
10472707	Gad1	14415	ENSMUSG00000070880
10472724	Gorasp2	70231	ENSMUSG00000014959
10472738	Dcaf17	75763	ENSMUSG00000041966
10472757	Cybrd1	73649	ENSMUSG00000027015
10472764	Dync1i2	13427	ENSMUSG00000027012
10472782	Hat1	107435	ENSMUSG00000027018
10472794	Metap1d	66559	ENSMUSG00000041921
10472809	Dlx1	13390	ENSMUSG00000041911
10472814	Gm1631	381371	ENSMUSG00000064263
10472820	Itga6	16403	ENSMUSG00000027111
10472846	Pdk1	228026	ENSMUSG00000006494
10472860	Rapgef4	56508	ENSMUSG00000049044
10472893	Zak	65964	ENSMUSG00000004085
10472916	Cdca7	66953	ENSMUSG00000055612
10472923	Ak4	11639	ENSMUSG00000028527
10472930	Sp9	381373	ENSMUSG00000068859
10472933	Scrn3	74616	ENSMUSG00000008226
10472946	Hoxd13	15433	ENSMUSG00000001819
10472949	Hoxd12	15432	ENSMUSG00000001823
10472953	Hoxd11	15431	ENSMUSG00000042499
10472958	Hoxd10	15430	ENSMUSG00000050368
10472962	Hoxd9	15438	ENSMUSG00000043342
10472965	Hoxd8	15437	ENSMUSG00000027102
10472982	Mir10b	387144	ENSMUSG00000065500
10472989	Hoxd1	15429	ENSMUSG00000042448
10472994	Mtx2	53375	ENSMUSG00000027099
10473024	Agps	228061	ENSMUSG00000042410
10473045	Rbm45	241490	ENSMUSG00000042369
10473058	Osbpl6	99031	ENSMUSG00000042359
10473089	Dfnb59	381375	ENSMUSG00000075267
10473097	Plekha3	83435	ENSMUSG00000002733
10473118	Ube2e3	22193	ENSMUSG00000027011
10473125	Itga4	16401	ENSMUSG00000027009
10473160	Ssfa2	70599	ENSMUSG00000027007
10473180	Ppp1r1c	75276	ENSMUSG00000034683
10473187	Prdx6b	320769	ENSMUSG00000050114
10473190	Dnajc10	66861	ENSMUSG00000027006
10473224	Dusp19	68082	ENSMUSG00000027001
10473230	Nup35	69482	ENSMUSG00000026999
10473244	Zfp804a	241514	ENSMUSG00000070866
10473252	Fsip2	241516	ENSMUSG00000075249
